date_time,link_quality
2019-08-28 21:00:01+00:00,95.61261261261261
2019-08-29 01:00:01+00:00,95.65470852017937
2019-08-29 03:00:01+00:00,95.7085201793722
2019-08-29 05:00:01+00:00,95.45575221238938
2019-08-29 07:00:01+00:00,91.44444444444444
2019-08-29 09:00:01+00:00,91.72072072072072
2019-08-29 11:00:01+00:00,91.38532110091744
2019-08-29 13:00:01+00:00,91.21004566210046
2019-08-29 15:00:01+00:00,93.87614678899082
2019-08-29 17:00:01+00:00,93.78703703703704
2019-08-29 19:00:01+00:00,94.09130434782608
2019-08-29 21:00:01+00:00,95.42152466367713
